When the government is the customer (some things to keep in mind),4
"ValueBase, backed by Sam Altman’s Hydrazine, raises $1.6 million seed round",4
Is venture funding already back?,4
"Fifth Wall, focused on real estate tech and managing $3.2B, looks to eat up even more of its market",4
‘Most active investor’ FJ Labs closes on $260M across two new funds,4
"Opportunistic investors are giving up on aging pre-IPO companies, shows a new report",4
"Cowboy Ventures goes bigger with $260M across two new funds, including an opportunity fund",4
A $32 million seed round for Chris DeWolfe’s next gaming biz defies 2023 trends,4
VCs and red flags,4
"Hacker George Hotz, long a frenemy of Elon Musk, signs on for 12 weeks at Twitter",4
Drive Capital’s investors reach a fork in the road,4
"The exodus at Twitter may have been the plan all along, maybe?",4
Jack Selby of Thiel Capital is using a new VC fund to invest in Arizona startups,4
BoomPop gains traction by designing high-end off-sites for a remote-first world,4
Bling Capital has $212M to invest across two new funds — and two coasts,4
MadKudu lands $18M led by Felicis for its lead scoring platform,4
Crypto VC David Pakman on FTX: An ‘entirely avoidable tragedy’,4
Sequoia Capital marks its FTX investment down to zero dollars,4
Outgoing YC President Geoff Ralston: The market is changing; YC’s terms are not,4
"Formula 1’s Toto Wolff, accused of running his team remotely, leans into software even more",4
‘CZ’ Zhao on why Binance bet big on Twitter despite Musk’s machinations,4
These founders landed early checks by being savvy about social media,4
Why ‘generative AI’ is suddenly on everyone’s lips: It’s an ‘open field’,4
Chris Sacca on climate investing right now: The opportunity ‘almost feels unfair’,4
Top VCs have expanded into broader asset managers; is the model sustainable?,4
"Some new venture firms are going really, really (really) niche",4
Ask the professor: Wharton’s Mori Taheripour on how to negotiate the right way,4
"Matrix Partners, long an investor in software infrastructure, has some questions about web3",4
Bolt founder Ryan Breslow isn’t going away,4
It might be time for companies in San Francisco to call employees’ bluff,4
This Yale alum wants to build a telemedicine platform expressly for Alzheimer’s disease,4
Big funds ‘screwing with Series A market but not seed market’ says veteran VC Mike Hirshland,4
Making sense of the market right now with Danny Rimer of Index Ventures,4
"Startups race to build a crypto-native, consumer-friendly messaging platform for web3",4
Ev Williams calls it quits as CEO of Medium,4
"Sequoia wants to invest $1 million in your idea, then teach you how to really sell it",4
Things get messy for Elon Musk with report about new twins he shares with Neuralink exec,4
"Frederic Court of London-based Felix Capital on working with, and fending off, American VCs",4
The VC who helped incubate Discord has quietly spun up an autonomous contact center startup,4
"Juul, the e-cig maker started at Stanford, watches its US market share get vaporized",4
"SoftBank Group International’s new CEO is leaving, just five months after being appointed",4
"Accel is rolling out a new, $4 billion late-stage fund, just as certain rivals lose momentum",4
A field guide for startup board members in an up-and-down market,4
"Wow, Facebook really knows how to give someone a send-off!",4
The case for down rounds,4
"Lots of sellers, fewer buyers, in markets for startup shares",4
Boldstart Ventures has two new funds to plug into teams with an idea and little else,4
The death knell for SPACs?,4
A $30 million fund backed by dozens of VIPs aims to bolster founders of Asian descent,4
"VC distributions are down 90% in Q1, says Industry Ventures, an LP in 450 funds",4
Grain lands $16M led by Tiger Global to turn virtual meetings into ‘libraries’,4
Landline wants to fully check you in for your flight — far from the airport,4
Lead Edge Capital just closed its newest fund with an astonishing $2 billion (nearly),4
Billionaire investor Jim Breyer left Silicon Valley for Austin in early 2020; here’s why he loves it,4
Base10 Partners closes fund three with $460M to invest globally: ‘The cat is out of the bag’,4
The biggest VC firms are managing a lot more moolah than you thought,4
"Sequoia’s Doug Leone steps down, making way for new global head Roelof Botha",4
"Garrett Camp on his startup studio, its new $200M fund and what he makes of ‘Super Pumped’",4
Is YC turning into a kind of fight club?,4
A look at all 35 international fintech startups at YC’s winter 2022 Demo Day,4
"Too much email? Try Gated, which asks unknown senders to make a donation first",4
"Alphabet just spun out out its quantum tech group, launching it as an independent company",4
"To raise a fund, this agtech outfit built a content company first (now it has $60 million to put to work)",4
Why aren’t VCs funding more startups focused on menopause?,4
Ukraine’s president signs law to legalize crypto as digital donations roll in,4
Startup banking service Mercury jumps into debt lending to take on Silicon Valley Bank,4
Kirsten Green on selling to consumers in the metaverse: brands should ‘get in there’,4
Alexis Ohanian on his plan to back more emerging managers,4
"Investors are turning their focus away from private shares to public stocks, says crossover investor",4
BreederDAO just raised funding from a16z and others to generate NFTs at scale,4
"FarmRaise aims to become a financial services giant, starting with farm grants",4
"An early bet on Solana and others has led to a new, $500M fund for Foundation Capital",4
"Animoca Brands has raised funding at a more than $5B valuation, triple where it was in October",4
Vangst ropes in $19 million more to place employees with work in the growing cannabis industry,4
A peek into web3 power player Animoca Brands,4
Moxie Marlinspike is leaving Signal,4
"With funding from top investors, Gameto aims to delay — even eradicate — menopause",4
The year of the disappearing lock-up,4
Liquid Death lands $75M more to expand the brand,4
"Hallow, a religious app for Catholics, talks the talk as religious platforms draw investor attention",4
This Dapper Labs-backed company is turning Dr. Seuss characters into NFT trading cards,4
"Venture firm Chapter One, focused on all things web3, draws backing from big-name VC firms",4
"South Park Commons, an ‘anti incubator’ founded by early FB and Dropbox engineers, gains momentum",4
"Phylagen, which tracks indoor microbiomes, is “racing ” to meet return-to-work efforts",4
"Norwest unveils a $3 billion fund, which is nearly one-fourth the capital it has ever raised",4
"A new growth equity outfit, Camber Partners, just raised $100 million to buy stranded SaaS startups",4
"Breakout Ventures has a new, $112.5 million fund, backed by Tony Fadell, Chris Sacca and others",4
"Tyson Clark, a general partner with GV, has passed away",4
"Goodly, focused on student loan repayment as an employee benefit, finds tailwinds",4
"137 Ventures, which provides loans to private company shareholders, just raised a new fund",4
"A new venture studio, SuperLayer, aims to become a preeminent Web3 launch pad",4
"Cover, a modular home builder that’s modeled in ways after Tesla, has raised a $60 million Series B",4
"Fifty Years, a deep tech investor, has raised $90 million from tens of ‘unicorn’ founders",4
"Marcy Venture Partners, co-founded by Jay-Z, just closed its second fund with $325 million",4
Parker Conrad’s Rippling is now valued at $6.5 billion — more than Zenefits at its peak,4
Credo AI launches backed by $5.5 million to help companies with ‘ethical AI’,4
"Republic may build a secondary exchange for digital securities, fueled by $150 million in new funding",4
"Patron, a new fund from former Riot Games colleagues, locks down $90 million",4
Check out these startups from Pear’s Demo Day (there’s usually a breakout or two in the bunch),4
"We’re not in competition with China; we’re at war, argues a provocative new book",4
"True Ventures is diving deeper into digital assets, aided by a former Homeland Security lawyer",4
Renowned investor Kevin Ryan thinks the big money is in healthcare,4
"Bradley Tusk is seizing the moment: ‘We’re investing, we’re incubating, we’ve got SPACs’",4
This new platform is teaching emerging fund managers how to survive and thrive,4
"Tekion, the automotive retail platform headed by a former Tesla CIO, just tripled in value",4
"8-Bit Capital, co-led by Jonathan Abrams, has closed its first fund with $40 million",4
"Chamath Palihapitiya speaks to SPAC concerns, from fees to disclosures to quality",4
"And that’s that, as the Zoom deal to buy Five9 is called off",4
This Sequoia- and Henry Kravis-backed prediction market wants to turn opinions into money,4
Prive has raised $1.7 million to build a more configurable e-commerce subscription platform,4
Andreessen Horowitz just rolled out a $400 million fund that’s expressly for seed deals,4
"The SEC and the DOJ just charged this startup founder with fraud, saying he lied to Tiger and others",4
Fika Ventures nearly triples its assets under management: ‘It’s definitely a crazy time’,4
Stewart Butterfield and Bret Taylor are coming to Disrupt,4
Lux Capital’s Deena Shakir is helping judge Startup Battlefield at this year’s Disrupt,4
"Arianna Simpson of a16z on Yield Guild Games, the firm’s newest bet on crypto + gaming",4
"Fontinalis Partners, the early mobility-focused VC firm, rolls out a third fund",4
MobileCoin closes on $66 million in equity in Series B round,4
"Felicis Ventures grows along with its returns, gathering up $900 million across two new funds",4
Carta says it just used its own product to establish a new — and far higher — valuation for itself,4
Chris Sacca’s Lowercarbon Capital has raised $800 million to “keep unf*cking the planet”,4
"Facebook’s vaccine stance is part of a familiar pattern, says author and NY Times journalist",4
"Latent AI, which says it can compress common AI models by 10x, lands some key backing",4
Michael Arrington’s next act,4
"The head of Citi Ventures on how, and why, to leverage corporate venture arms like his",4
"Crypto investors like Terraform Labs so much, they’re committing $150 million to its ‘ecosystem’",4
"Traditional VCs turn to emerging managers for deal flow and, in some cases, new partners",4
Nasir Qadree just announced one of the largest debut funds for a solo VC,4
A new video platform offering classes about skilled trades begins to build momentum,4
Lux Capital has raised $1.5 billion more to invest in — and create — new startups,4
"Tuesday Capital, formerly CrunchFund, casts a wide net with a fourth, $30 million fund",4
This $250 million growth fund will divert half its profits to historically Black colleges and universities,4
Meme-based dating is here: Meet Schmooze,4
A new book coauthored by Brad Feld invites founders to get their weekly Nietzsche,4
This crypto monitoring startup — ‘We’re bomb-sniffing dogs’ — just raised Series A funding,4
"Bain Capital Ventures raised $1.3 billion to fund young startups, and young VC firms, too",4
Roofr just nailed down a second seed round to make new roofing sales a cinch to close,4
A new book aims to blow up assumptions about the best founding teams,4
"Solana, a blockchain platform followed by top crypto investors, says it’s far faster than Ethereum",4
"Shopify has produced a lot of wealth, turning former employees into founders and investors",4
"With its newest round, Liquid Death will exclusively ‘murder your thirst’ at Live Nation events",4
"Disease-related risk management is now a thing, and this young startup is at the forefront",4
Is buying and selling short positions in pre-IPO stock next? This fintech startup is banking on it,4
"A conversation with Bison Trails, the AWS-like service inside of Coinbase",4
Emergence Capital co-founder Jason Green on transitioning to the next chapter,4
"Yale’s longtime — and legendary — endowment chief, David Swensen, has passed away at age 67",4
Chime has agreed to stop using the word ‘bank’ after a California regulator pushed back,4
"Emergence, known for its enterprise bets, just rounded up nearly $1 billion across two new funds",4
"Sivo, a young ‘Stripe for debt’ led by a veteran operator, seems to have investors clamoring",4
"Blackstone just closed its inaugural growth equity fund, and it’s a doozy",4
"MrBeast’s management company, Night Media, has a new venture fund that’s backed by creators",4
"Visualping, which scans the web for changes (including new vaccination slots), raises $2 million",4
"In new round, Dutchie, focused on smoother cannabis retail, sees its valuation soar by eight times",4
"Talking product-market fit with Sean Lane, whose company tore through 28 products to become a unicorn",4
"Crowdfunding limits are poised to change next week, but most VCs aren’t paying attention — yet",4
Professor Scott Galloway just raised $30 million for an online school that upskills managers fast,4
"MobileCoin, a cryptocurrency advised early on by Signal’s Moxie Marlinspike, has raised venture funding",4
Could Valo Health become one of Flagship Pioneering’s biggest companies yet?,4
VC Lindy Fishburne on the seemingly sudden democratization of science,4
"A new asynchronous video startup, Weet, is helping employees communicate on their own schedule",4
Mary Meeker’s Bond has closed its second fund with $2 billion,4
Atomic just raised $260 million more to build and fund its own companies,4
What the NFT? VC David Pakman dumbs down the intensifying digital collectibles frenzy,4
"How to land startup funding from real estate giant Brookfield, which manages $600 billion in assets",4
"Meet Smash Ventures, the low-flying outfit that has quietly funded Epic Games among others",4
"Eat this, exercise now; new personalized software predicts and helps prevent blood sugar spikes",4
"As the SPAC frenzy continues, questions arise about how much the market can absorb",4
Boldstart Ventures gets bigger thanks to Kustomer and other early bets on technical founders,4
"Exclusive: Tiger Global is raising a new $3.75 billion venture fund, one year after closing its last",4
Poshmark is pushing into the public market at a high-end valuation as the resale market sizzles,4
"Steve Jurvetson and Maryanna Saenko on their new fund, SPACs and the great tech exodus",4
"Two ex-Sequoia VCs:  The most ‘compelling emerging market’ may be America, outside of Silicon Valley",4
"Venrock’s Bryan Roberts on the firm’s new $450 million fund, and where it’s shopping in 2021",4
Detroit’s Ludlow Ventures goes for fund four,4
VCs dispense with niceties during Capitol riots: ‘Never talk to me again’,4
Silicon Valley Bank just made an even bigger push into wealth management,4
"On the diversity front, 2020 may prove a tipping point",4
3 VCs discuss space junk and what else they’re betting on right now,4
"Wish (and Airbnb, and Palantir) investor Justin Fishner-Wolfson doesn’t care about first-day pops",4
The venture firm SOSV has hired former TechCrunch COO Ned Desmond to help grow its startups,4
AutoLeap says it will repair your lousy relationship with car shops,4
"This VC introduced Palantir’s first business hire to its earliest engineer, then his business took off",4
Lux Capital’s Deena Shakir sees space and frontier tech going mainstream right now,4
"Oracle is headed to Texas now, too",4
"Benchmark fills out its, yes, bench, with Miles Grimshaw",4
Early DoorDash investor Saar Gur makes the case for 10x growth from here,4
Anna Palmer just became the first female general partner at Flybridge,4
Newly funded OfficeTogether looks to help employees return to work safely,4
Report: US visas granted to students from mainland China have plummeted 99% since April,4
VC Seth Bannon on how a Biden administration could best support climate startups,4
Here’s how to start a venture fund if you’re not rich,4
Space investors will see into the future at TechCrunch Sessions: Space,4
"AOL founder Steve Case, involved early in Section 230, says it’s time to change it",4
"Fab founder Jason Goldberg is back with Moxie, a new live-streaming fitness marketplace",4
Former Facebook and Pinterest exec Tim Kendall traces ‘extractive business models’ to VCs,4
Good and bad board members (and what to do about them),4
Yale may have just turned institutional investing on its head with a new diversity edict,4
This former Tesla CIO just raised $150 million more to pull car dealers into the 21st century,4
This serial founder is taking on Carta with cap table management software she says is better for founders,4
Talking SPACs with investor Bradley Tusk,4
Lee Fixel is already raising a massive second fund,4
Pear hosted its invite-only demo day online this year; here’s what you might have missed,4
Menlo Ventures just closed its fifteenth early-stage fund with $500 million,4
True Ventures has $840 million more to invest in nascent and breakout startups,4
Lead Edge Capital just closed on $950 million from a whopping 500 investors,4
Why are VCs launching SPACs? Amish Jani of FirstMark shares his firm’s rationale,4
Brian Armstrong’s new problem: 60-plus free agents,4
Top mobility VCs on the risks and rewards in partnering with giants like Amazon,4
Meet the final round judges who will decide the winner of this year’s Disrupt Battlefield Competition,4
That Whole Foods is an Amazon warehouse; get used to it,4
An IPO expert bats back at the narrative that traditional IPOs are for ‘morons’,4
What will a Wish IPO look like? We may know soon,4
Everybody is racing to an IPO — even Laird Hamilton’s young ‘superfood’ company,4
"A must-see conversation on the state of VC, this year at Disrupt",4
Steno raises $3.5 million led by First Round to become an extension of law offices,4
"Laura Deming, Frederik Groce, Amish Jani, Jessica Verrilli and Vanessa Larco are coming to Disrupt",4
Benchmark’s Peter Fenton is joining us at Disrupt,4
Eduardo Saverin on the ‘world of innovation past Silicon Valley’,4
Conan is coming to Disrupt 2020,4
Almost everything you need to know about SPACs,4
"Yalochat, a fast-growing conversational commerce startup, lands $15 million led by B Capital",4
Author and former professional poker player Annie Duke on how conspiracy theories gain ground,4
"Cannabis dispensaries’ online sales are way up, and Dutchie, which connects them to their customers, is a major beneficiary",4
Sequoia Capital has internal crash courses for its founders — here’s how they work,4
"With a new general partner and without Alexis Ohanian, Initialized Capital garners $230 million for fund five",4
"Stream, whose APIs help product teams build chat and activity feeds fast, just raised a $15 million Series A round",4
Sarah Cooper — known for her impressions of Donald Trump on TikTok — just landed a Netflix deal,4
VC Garry Tan shares 3 ways founders screw up their startups,4
"Even amid the pandemic, this newly funded travel startup is tackling the stodgy timeshare market",4
A look at tech salaries and how they could change as more employees go remote,4
Stacy Brown-Philpot is stepping down as CEO of TaskRabbit,4
Mail.ru co-founder Dmitry Grishin has a new $100 million fund; he offers a look here,4
Former Facebook exec thinks big tech will get broken up ‘over the next 10 years’,4
"Google lays out a spate of changes designed to diversify its management, its products, and startups",4
Chris Sacca advises new fund managers to strike right now,4
A new Silicon Valley venture report shocks — because of how little the pandemic has impacted dealmaking,4
Lo Toney has some ideas about how to (really) bring VC into the 21st century,4
This startup just raised $12 million from top VCs to offer financial planning as an employee perk,4
COVID-19 nearly killed this office furniture startup; turning to home offices may save it,4
This startup is tackling women’s bladder leakage with grace (and a subscription business),4
"Wing, founded by veterans of Accel and Sequoia, rounds up $450 million for its third fund",4
Fast-growing Madison Reed is eyeing men’s hair next; “We’re going to blow the doors off that market”,4
"Mercato Partners just launched Savory, a $90 million fund focused on fueling fast-casual restaurant concepts",4
"As Americans look to escape, this peer-to-peer RV rental startup is happy to accommodate them",4
"For more equitable startup funding, the ‘money behind the money’ needs to be accountable, too",4
"Jeremy Conrad left his own VC firm to start a company, and investors like what he’s building",4
An hourly home-sharing startup in San Francisco finds itself in the city’s crosshairs,4
How Automattic pays its remote employees across different geographies,4
Matt Ocko saw COVID-19 coming: Here’s what his venture firm is doing about it,4
COVID-19 forced Airbnb to rethink its product offerings; here’s some of what it came up with,4
How deal terms are changing right now,4
"Bill Gurley is stepping away from an active role at Benchmark, 21 years after joining the firm",4
"The Dipp, a subscription-only entertainment news startup, is springing to life despite the pandemic",4
Marc Andreessen’s call to arms: Build something meaningful,4
"Grain, a startup built expressly atop of Zoom, has raised $4 million",4
"View, the dynamic glass company that raised $1.1 billion from SoftBank in 2018, is laying people off",4
"SoftBank-backed Opendoor has announced a massive layoff, cutting 35% of its employees",4
This venture firm is offering fast funding in a time of uncertainty,4
Silicon Valley restructuring veteran says his firm is winding down up to 3 startups a day,4
"It’s ‘bullshit’ that VCs are open for business right now, but that could change in a month",4
"Commercial real estate could be in trouble, even after COVID-19 is over",4
"This low-flying growth equity firm, with payments and logistics bets, just closed a $257 million fund",4
"Away, the high-flying travel brand, just furloughed half its employees and laid off 10%",4
Longtime VC Neil Sequeira: Funding founders without in-person meetings is ‘quite difficult’,4
"‘A perfect storm for first time managers,’ say VCs with their own shops",4
Venture debt’s new reality: ‘The last thing we want is management walking away from a company’,4
General Catalyst just announced $2.3 billion in new capital commitments across three funds,4
"As the US shuts down, StockX’s business is booming, says its CEO",4
YC just published a 70-page Series A guide so founders don’t tank their own prospects,4
Fifth Wall Ventures’s new $100 million ‘retail’ fund aims to back online brands that need real-world space,4
Outdoor Voices founder Tyler Haney is stepping down as CEO as growth slows,4
"At Tock, this restaurant group owner and former trader is building a Spotify for reservations",4
Codecademy has already outlived many rivals — is that enough?,4
VCs to antitrust officials: We’d rather take our chances,4
"Well, Bill Gates is never going to buy a Tesla now",4
"Fifth Wall’s Brendan Wallace on coronavirus, WeWork and what’s shaking up proptech",4
Portfolio bloat: What’s happening to thousands of startups going nowhere fast,4
"Battery Ventures just closed on a whopping $2 billion across two funds, two years after its last fundraise",4
Tuesday Capital teams up with design powerhouse Frog to grab startups’ attention — and keep it,4
SoftBank-backed Brandless shuts its doors for good,4
"Elon Musk tweets out #DeleteFacebook, saying ‘it’s lame’",4
More cash-crunched companies turn to convertible notes,4
"Catching up with B Capital, the fast-growing firm founded by Eduardo Saverin and Raj Ganguly",4
Rideshare startup HopSkipDrive raises $22M to focus on school transportation,4
"As a top manager leaves amid fundraising woes, SoftBank’s vision looks dimmer — and schadenfreude abounds",4
Josh Kopelman on how to start and run an early-stage fund in a hypercompetitive market,4
Report: WeWork has a new CEO and he’s a real estate — not a tech — exec,4
"Newly funded Legacy, a sperm testing and freezing service, conveys a message to men: get checked",4
"While other tech giants fund housing initiatives, Amazon is opening a homeless shelter — inside its HQ",4
Report: ClassPass is hunting for unicorn status in a new funding round,4
"VCs from Accel and SoftBank talk Europe’s startup scene, what they expect in 2020, and the future of SoftBank",4
"Bill Gates played Secret Santa to a Michigander, sending 81 pounds of goodies tailored just for her",4
Fyre Festival meets Mr. Bone Saw,4
A highly subjective list of some of this year’s notable young startups,4
Flickr owner SmugMug emails subscribers with an urgent request: help us find more paying users,4
The SEC wants to expand on who is allowed to invest in private securities,4
"Theresia Gouw’s ‘multigenerational’ new firm, Acrew, just closed a $250 million debut fund",4
"Pepper, founded by five Snap alums, has raised $5.6 million to help startups analyze their spend",4
"Klarna CEO says ‘maybe’ of taking public Europe’s most valuable fintech next year (but he’s not ruling out another round, either)",4
Atomico VCs say that ‘everybody cares’ in Europe about where the startup dollars are coming from,4
"Pear, whose seed-stage bets are followed closely, just raised $160 million for its third fund",4
"SignalFire, just six years old, has raised $500 million across two new funds",4
See Atomico’s most senior VCs onstage at Disrupt Berlin,4
Elon Musk found not liable in case brought against him by British diver,4
"Alfred Lin, the Sequoia VC and former Zappos COO, thinks this retail startup could be a generation-defining brand",4
Omar Hamoui leaves Sequoia for LA-based Mucker Capital as it looks to lead more Series A deals,4
"In ’60 Minutes’ appearance, YouTube’s CEO offers a master class in moral equivalency",4
SoFi founder Mike Cagney’s already well-funded new startup is raising another $100 million,4
Ben Horowitz on shocking rules and dramatic object lessons,4
This startup is making customized sexual harassment training that it says employees won’t hate (or forget),4
The Utah startup scene gets another boost with Album VC’s new $75 million fund,4
"Forerunner Ventures’ newest bet is Curated, a marketplace that matches pros with people buying high-ticket items",4
This former Uber exec wants to design and furnish your next apartment,4
Revolution closes its second Rise of the Rest fund with $150 million,4
"Don Valentine, who founded Sequoia Capital, has died at age 87",4
"VC Ben Horowitz on WeWork, Uber and one cultural value his employees can’t break",4
"SoftBank says it has now invested $18.5 billion in WeWork, ‘more than the GDP’ of Bolivia, which has 11.5 million people",4
LinkedIn’s degree problem,4
"Koan, launched by a co-founder of Jive Software, has raised $3 million in seed funding",4
Founder-investor Natalie Massenet on how new brands win,4
Have we reached the tipping point?,4
Adam Neumann planned for his children and grandchildren to control WeWork,4
"Bloomberg Beta, now six years old, closes its third $75 million fund",4
Former Oracle co-CEO Mark Hurd has passed away,4
"Zubale, founded in Mexico City by two HBS grads, just raised $4.4 million to put locals to work over their phones",4
Shoe companies Rothy’s and Steve Madden are at each other’s throats,4
Former Dropbox CTO Quentin Clark just joined General Catalyst as a managing director,4
David Sacks’s Craft Ventures just closed its second fund with $500 million,4
"Colorcon, which develops colorants, coatings and films for pharmaceutical giants, has a new $50 million fund",4
Fieldwire just raised $33.5 million more to give PlanGrid and its new owner Autodesk a run for their money,4
"Aspect Ventures, founded by Theresia Gouw and Jennifer Fonstad, is splitting up",4
"Cloudflare co-founder Michelle Zatlyn on the company’s IPO today, its unique dual class structure, and what’s next",4
"The youngest new partner at the venture firm Felicis Ventures, Niki Pezeshki, on how he wins deals",4
WeWork loses its chief communications officer ahead of planned IPO,4
"Mark Hurd, the co-CEO of Oracle, is taking a leave of absence, citing health reasons",4
Theresia Gouw and Ann Miura-Ko are coming to Disrupt,4
"These brothers just raised $15 million for their startup, Dutchie, a kind of Shopify for cannabis dispensaries",4
"Foundation Capital, now 24 years old, just closed its ninth fund with $350 million in capital commitments",4
The CEO of Naspers — one of the world’s most powerful and lowest-flying investment firms — is coming to Disrupt,4
HackerOne just closed a new round of funding that brings its total funding to $110 million,4
"Kite Hill, co-founded by the creator of Impossible Foods, looks to be gaining traction, too",4
Top VCs say the landscape for enterprise startups is changing,4
Bear Robotics is raising big bucks for robots that deliver food to restaurant patrons,4
Google lets David Drummond do the talking,4
"Alphabet’s legal chief, David Drummond, comes under the spotlight following new allegations about his personal conduct",4
Mythic Markets just raised $2 million in seed to build a fractional ownership market for rare collectibles,4
Ford says its autonomous cars will last just four years,4
"Uber tries to reassure customers that it takes safety seriously, following NY Times book excerpt",4
Venture-backed telemedicine startup Call9 is shutting down,4
Equity transcribed: SoftBank-backed startup cracks under pressure to scale,4
A rare glimpse into the sweeping — and potentially troubling  — cloud kitchens trend,4
SV Academy just landed $9.5 million to offer tuition-free training that puts people in tech jobs,4
Report: SoftBank-backed Brandless gets a new CEO amid turmoil at the company,4
"Forerunner just led a $3.5 million round for Homeroom, a software platform for after-school enrichment programs",4
"While people puzzle over WeWork, niche co-working spaces continue gaining traction",4
Bill Gates on making “one of the greatest mistakes of all time”,4
Slack and Zoom are flying high; they’re also being chased already by upstarts,4
People familiar with Slack’s upcoming public offering share what to expect,4
VC Lior Susan has a big idea that seems to be working: building next-generation industrial companies,4
Chewy founder Ryan Cohen on its fast-approaching IPO: ‘It’s like seeing my baby graduate’,4
London’s LocalGlobe just closed on two funds totaling $295 million,4
Modern Fertility raises $15 million to sell its hormone tests — and gather more fertility data from its users,4
"A peek inside Sequoia Capital’s low-flying, wide-reaching scout program",4
"A Google Walkout organizer just left the company, saying ‘if they won’t lead, we will’",4
Voatz has raised $7 million in Series A funding for its mobile voting technology,4
Update: VC and Warriors’ minority owner Mark Stevens now banned from NBA games through 2020 after shoving Kyle Lowry,4
"Unraveling the ‘Secrets of Sand Hill Road’ and the VC thought process, with Andreessen Horowitz’s Scott Kupor",4
"David Krane, the CEO of GV, is coming to Disrupt",4
A 30-mph e-bike to compete with cars in cities? Investors just bet $20 million on it,4
SoftBank Vision Fund says its team will balloon to a whopping 800 people in the next 24 months,4
Apple’s stock jumps 5% after beating expectations,4
"This startup just raised more than $10 million for its additive manufacturing software, with the help of Autodesk’s former CEO",4
"A quick look at how Series A and seed rounds have ballooned in recent years, fueled by top investors",4
"The venture firm SOSV has already raised its biggest fund to date, and it isn’t quite closed",4
"Robotics VCs on what’s real, what’s coming, and what to keep in mind",4
"The IPO market is heating up again, but it won’t change how fast companies go public",4
China’s fast-growing Starbucks competitor Luckin Coffee just filed to go public on the Nasdaq,4
Caterina Fake is known for her trend-spotting; here’s some of what she’s chasing now,4
"Prosper is the latest Silicon Valley company to get dinged by, and settle charges with, the SEC",4
Kids on 45th just raised millions in seed funding to sell lightly used kids clothes — sight unseen,4
Billionaire François-Henri Pinault just pledged more than 100 million euros to rebuild the Notre-Dame Cathedral,4
Chris Dixon is coming to talk crypto — and much more — at Disrupt SF,4
"CEO Jennifer Tejada just took PagerDuty public; we talked about the roadshow, the IPO and what comes next",4
"A fight is brewing between two machine intelligence startups, and neither side looks all that smart",4
"Expanse, which lets its customers know when their digital assets aren’t safe, has raised $70 million in new funding",4
"The Lone Star State has more capital, as LiveOak closes its newest fund with $105 million",4
Lime just pulled its scooters out of Lubbock ahead of tonight’s NCAA game,4
An Equity deep dive on Patreon,4
Did Sam Altman make YC better or worse?,4
"Voatz, the blockchain-based voting app, gets another vote of confidence as Denver agrees to try it",4
Personalized wine? This Milwaukee company just raised $8.5 million to prove it’s the future,4
"Minnie Ingersoll, co-founder of the fast-growing car marketplace Shift, just became a VC in LA",4
FDA Commissioner Scott Gottlieb abruptly resigns from his post,4
Music services company Kobalt is raising a big round that could exceed $100 million,4
Precursor Ventures just raised a second fund to zero in on pre-seed-stage startups,4
NEA is raising its biggest fund ever – – again,4
